"Lemma","Wordform","TokenID","FileID"
"mini-bar","mini-bar",36029228,"CJK"
"mini-bus","minibus",36052742,"CJP"
"mini-skirt","mini-skirt",36230540,"CK0"
"mini-dress","mini-dress",36368392,"CK3"
"mini-tour","mini-tour",36373479,"CK4"
"mini-album","mini-album",36375786,"CK4"
"mini-lp","mini-LP",36376467,"CK4"
"mini-lp","mini-LP",36377403,"CK4"
"mini-bus","minibus",36385913,"CK4"
"mini-cabbing","mini-cabbing",36392126,"CK4"
"mini-bus","mini-bus",36403442,"CK4"
"mini-lp","mini-LP",36445012,"CK5"
"mini-lp","mini-LP",36446003,"CK5"
"mini-album","mini-album",36448200,"CK5"
"mini-bus","minibus",36457600,"CK5"
"mini-skirt","mini-skirts",36460056,"CK5"
"mini-bar","mini-bar",36465014,"CK5"
"mini-album","mini-album",36477920,"CK5"
"mini-bus","minibuses",36489822,"CK5"
"mini-lp","mini-LP",36508245,"CK6"
"mini-series","Mini-Series",36508593,"CK6"
"mini-lp","mini-LP",36509465,"CK6"
"mini-lp","mini-LP",36513428,"CK6"
"mini-lp","mini-LP",36513456,"CK6"
"mini-cab","minicab",36520295,"CK6"
"mini-lp","mini-LP",36545572,"CK6"
"mini-hypermarket","mini-hypermarket",36852143,"CKF"
"mini-retrospective","mini-retrospective",37206324,"CKU"
"mini-exhibition","mini-exhibition",37277673,"CKV"
"mini-market","mini-market",37429314,"CKY"
"mini-skirt","mini-skirt",37554968,"CL2"
"mini-bus","minibus",37575635,"CL5"
"mini-gram","MINIGRAMS",37658549,"CL8"
"mini-cartridge","minicartridge",37660005,"CL8"
"mini-cartridge","minicartridge",37660039,"CL8"
"mini-gram","MINIGRAMS",37666904,"CL9"
"mini-gram","MINIGRAMS",37676363,"CLA"
"mini-gram","MINIGRAMS",37683644,"CLB"
"mini-gram","MINIGRAMS",37693055,"CLC"
"mini-computer","minicomputer",37693937,"CLC"
"mini-bus","minibus",37701350,"CLD"
"mini-bus","minibuses",37702310,"CLD"
"mini-bus","minibus",37722656,"CLD"
"mini-bus","minibus",37729359,"CLD"
"mini-note","Mini-note",37912186,"CLL"
"mini-classic","mini-classic",37915837,"CLL"
"mini-bus","minibus",37929906,"CLL"
"mini-bus","minibus",37948726,"CLL"
"mini-survey","mini-surveys",37948983,"CLL"
"mini-bus","minibus",37949217,"CLL"
"mini-bus","minibus",37949356,"CLL"
"mini-version","mini-version",38098667,"CLR"
"mini-option","mini-options",38285756,"CLW"
"mini-mesh","minimesh",38889296,"CMD"
"mini-pump","minipump",38904657,"CMD"
"mini-bus","minibuses",38909300,"CMD"
"mini-skirt","mini-skirt",39154271,"CML"
"mini-gram","MINIGRAMS",39499193,"CMW"
"mini-gram","MINIGRAMS",39512104,"CMX"
"mini-gram","MINIGRAMS",39526165,"CMY"
"mini-tower","minitower",39533865,"CN0"
"mini-gram","MINIGRAMS",39535153,"CN0"
"mini-prairie","mini-prairies",39795117,"CN9"
"mini-computer","minicomputers",39869457,"CNG"
"mini-tel","MINITEL",39880627,"CNH"
"mini-tel","Minitel",39880687,"CNH"
"mini-tel","Minitel",39880907,"CNH"
"mini-tel","Minitel",39880938,"CNH"
"mini-tel","Minitel",39880980,"CNH"
"mini-computer","minicomputer",39888811,"CNJ"
"mini-supercomputer","minisupercomputers",39910644,"CNL"
"mini-computer","minicomputer",39911751,"CNL"
"mini-scribe","MINISCRIBE",39945353,"CNR"
"mini-scribe","MiniScribe",39945381,"CNR"
"mini-scribe","MiniScribe",39945416,"CNR"
"mini-computer","minicomputer-based",39959110,"CNT"
"mini-com","Minicom",39959554,"CNT"
"mini-tel","Minitel",39959555,"CNT"
"mini-tel","Minitel",39959826,"CNT"
"mini-tel","Minitel",39959995,"CNT"
"mini-tel","Minitel",39969468,"CNU"
"mini-tel","Minitel",39969523,"CNU"
"mini-scribe","MiniScribe",40018311,"CP1"
"mini-maker","minimaker",40040521,"CP3"
"mini-computer","minicomputer",40054439,"CP5"
"mini-computer","minicomputer",40055234,"CP5"
"mini-computer","minicomputers",40058022,"CP5"
"mini-computer","minicomputers",40062595,"CP6"
"mini-computer","minicomputer",40067736,"CP6"
"mini-computer","minicomputer",40067793,"CP6"
"mini-phone","MINIPHONE",40093819,"CP9"
"mini-phone","Miniphone",40093825,"CP9"
"mini-tower","minitower",40261526,"CPV"
"mini-tower","minitower",40266818,"CPW"
"mini-tower","minitower",40297516,"CR1"
"mini-scandal","mini-scandal",40508995,"CR8"
"mini-flyweight","mini-flyweight",40566282,"CR9"
"mini-boom","mini-boom",40742931,"CRB"
"mini-collection","mini-collections",40776181,"CRC"
"mini-computer","minicomputers",40815112,"CRC"
"mini-micro","Mini-Micro",41136077,"CRM"
"mini-rhizotron","minirhizotrons",41167071,"CRM"
"mini-rhizotron","minirhizotrons",41167187,"CRM"
"mini-rhizotron","minirhizotrons",41167215,"CRM"
"mini-rhizotron","minirhizotron",41168274,"CRM"
"mini-rhizotron","minirhizotrons",41168298,"CRM"
"mini-bead","Mini-Bead",41172471,"CRM"
"mini-bus","minibus",41439257,"CRS"
"mini-society","mini-society",41498250,"CRT"
"mini-conglomerate","mini-conglomerates",41712046,"CRY"
"mini-supercomputer","minisupercomputer",42054199,"CS8"
"mini-gram","MINIGRAMS",42060686,"CS8"
"mini-computer","minicomputer",42065476,"CS9"
"mini-byte","Mini-Byte",42067234,"CS9"
"mini-byte","Mini-Byte",42067374,"CS9"
"mini-gram","MINIGRAMS",42069350,"CS9"
"mini-computer","minicomputers",42074616,"CSA"
"mini-gram","MINIGRAMS",42080650,"CSA"
"mini-supercomputer","minisupercomputers",42085007,"CSB"
"mini-gram","MINIGRAMS",42090745,"CSB"
"mini-computer","minicomputer-based",42098066,"CSC"
"mini-gram","MINIGRAMS",42102312,"CSC"
"mini-super","minisupers",42111662,"CSD"
"mini-gram","MINIGRAMS",42113220,"CSD"
"mini-gram","MINIGRAMS",42124370,"CSE"
"mini-gram","MINIGRAMS",42135101,"CSF"
"mini-gram","MINIGRAMS",42146945,"CSG"
"mini-supercomputer","minisupercomputer",42151806,"CSH"
"mini-gram","MINIGRAMS",42169576,"CSJ"
"mini-gram","MINIGRAMS",42180880,"CSK"
"mini-computer","minicomputers",42185466,"CSL"
"mini-computer","minicomputer",42185669,"CSL"
"mini-gram","MINIGRAMS",42193076,"CSL"
"mini-gram","MINIGRAMS",42204799,"CSM"
"mini-gram","MINIGRAMS",42213299,"CSN"
"mini-computer","minicomputer",42216472,"CSP"
"mini-computer","minicomputer",42222847,"CSP"
"mini-gram","MINIGRAMS",42224713,"CSP"
"mini-gram","MINIGRAMS",42232900,"CSR"
"mini-super","MINISUPERS",42242724,"CSS"
"mini-supercomputer","minisupercomputers",42242747,"CSS"
"mini-gram","MINIGRAMS",42243260,"CSS"
"mini-gram","MINIGRAMS",42254294,"CST"
"mini-gram","MINIGRAMS",42265978,"CSU"
"mini-gram","MINIGRAMS",42278477,"CSV"
"mini-tech","Minitech",42287472,"CSW"
"mini-gram","MINIGRAMS",42289224,"CSW"
"mini-gram","MINIGRAMS",42301989,"CSX"
"mini-computer","MINICOMPUTER",42312651,"CSY"
"mini-computer","minicomputer",42312668,"CSY"
"mini-gram","MINIGRAMS",42313580,"CSY"
"mini-tower","minitower",42321692,"CT0"
"mini-gram","MINIGRAMS",42325444,"CT0"
"mini-gram","MINIGRAMS",42334950,"CT1"
"mini-gram","MINIGRAMS",42344740,"CT2"
"mini-computer","minicomputer",42351127,"CT3"
"mini-gram","MINIGRAMS",42356519,"CT3"
"mini-computer","minicomputers",42368458,"CT4"
"mini-gram","MINIGRAMS",42369638,"CT4"
"mini-gram","MINIGRAMS",42381933,"CT5"
"mini-gram","MINIGRAMS",42393789,"CT6"
"mini-tower","minitower",42398752,"CT7"
"mini-gram","MINIGRAMS",42407327,"CT7"
"mini-gram","MINIGRAMS",42416027,"CT8"
"mini-supercomputer","minisupercomputer",42418325,"CT9"
"mini-computer","minicomputer",42422602,"CT9"
"mini-gram","MINIGRAMS",42424784,"CT9"
"mini-computer","minicomputer",42433963,"CTA"
"mini-gram","MINIGRAMS",42435873,"CTA"
"mini-gram","MINIGRAMS",42444986,"CTB"
"mini-gram","MINIGRAMS",42456467,"CTC"
"mini-computer","minicomputer",42465207,"CTD"
"mini-gram","MINIGRAMS",42467516,"CTD"
"mini-gram","MINIGRAMS",42477115,"CTE"
"mini-gram","MINIGRAMS",42485524,"CTF"
"mini-tower","mini-tower",42485567,"CTF"
"mini-computer","minicomputer",42489973,"CTG"
"mini-gram","MINIGRAMS",42496790,"CTG"
"mini-gram","MINIGRAMS",42508931,"CTH"
"mini-gram","MINIGRAMS",42521053,"CTJ"
"mini-computer","minicomputer",42525387,"CTK"
"mini-gram","MINIGRAMS",42533335,"CTK"
"mini-maker","minimaker",42538255,"CTL"
"mini-gram","MINIGRAMS",42542438,"CTL"
"mini-gram","MINIGRAMS",42550934,"CTM"
"mini-supercomputer","minisupercomputer",42556381,"CTN"
"mini-computer","minicomputers",42559453,"CTN"
"mini-computer","minicomputer-based",42559695,"CTN"
"mini-gram","MINIGRAMS",42561905,"CTN"
"mini-gram","MINIGRAMS",42570237,"CTP"
"mini-conference","mini-conference",42571061,"CTP"
"mini-computer","MINICOMPUTER",42575146,"CTR"
"mini-computer","minicomputer",42575185,"CTR"
"mini-computer","minicomputer",42575219,"CTR"
"mini-computer","minicomputer",42575370,"CTR"
"mini-gram","MINIGRAMS",42582014,"CTR"
"mini-gram","MINIGRAMS",42590253,"CTS"
"mini-computer","minicomputers",42596368,"CTT"
"mini-computer","minicomputer",42597520,"CTT"
"mini-gram","MINIGRAMS",42598816,"CTT"
"mini-supercomputer","minisupercomputers",42603871,"CTU"
"mini-computer","minicomputers",42604993,"CTU"
"mini-gram","MINIGRAMS",42606769,"CTU"
"mini-supercomputer","minisupercomputers",42611577,"CTV"
"mini-gram","MINIGRAMS",42614360,"CTV"
"mini-computer","minicomputers",42662926,"CTX"
"mini-trunking","mini-trunking",42703225,"CTX"
"mini-bus","minibus",42995122,"E9R"
"mini-bus","minibus",42997820,"E9R"
"mini-state","mini-states",43056090,"E9U"
"mini-computer","minicomputers",43542292,"EA9"
"mini-review","minireviews",43677726,"EAK"
"mini-series","mini-series",43947345,"EB3"
"mini-series","mini-series",43947430,"EB3"
"mini-steg","mini-Stegs",43976617,"EB6"
"mini-league","mini-league",43997354,"EB6"
"mini-bar","minibar",44195740,"EBN"
"mini-bar","mini-bar",44195948,"EBN"
"mini-bar","minibar",44196734,"EBN"
"mini-bar","mini-bar",44197961,"EBN"
"mini-bar","minibar",44198233,"EBN"
"mini-bar","minibar",44198516,"EBN"
"mini-bar","mini-bar",44198638,"EBN"
"mini-bar","minibar",44204265,"EBN"
"mini-bar","mini-bar",44206625,"EBN"
"mini-retrospective","mini-retrospective",44511718,"EBU"
"mini-break","mini-break",44907140,"EC9"
"mini-safe","mini-safe",44907264,"EC9"
"mini-golf","mini-golf",45068530,"ECF"
"mini-bar","mini-bar",45069689,"ECF"
"mini-bar","mini-bar",45070132,"ECF"
"mini-bus","mini-bus",45070423,"ECF"
"mini-bar","mini-bar",45070496,"ECF"
"mini-bar","mini-bar",45071618,"ECF"
"mini-bus","mini-bus",45072726,"ECF"
"mini-bar","mini-bar",45072934,"ECF"
"mini-bar","mini-bar",45074013,"ECF"
"mini-bar","mini-bar",45074280,"ECF"
"mini-bar","mini-bar",45074369,"ECF"
"mini-bus","minibus",45074476,"ECF"
"mini-bar","mini-bar",45074507,"ECF"
"mini-club","Mini-Club",45076001,"ECF"
"mini-bar","mini-bar",45076453,"ECF"
"mini-club","mini-club",45076997,"ECF"
"mini-bar","mini-bar",45077158,"ECF"
"mini-bar","mini-bar",45077393,"ECF"
"mini-golf","mini-golf",45078852,"ECF"
"mini-bar","minibar",45079057,"ECF"
"mini-bar","mini-bar",45079219,"ECF"
"mini-golf","mini-golf",45080135,"ECF"
"mini-bus","mini-bus",45082341,"ECF"
"mini-bus","mini-bus",45082607,"ECF"
"mini-bar","mini-bar",45082818,"ECF"
"mini-bar","mini-bar",45083188,"ECF"
"mini-bar","mini-bar",45083733,"ECF"
"mini-bus","minibus",45086418,"ECF"
"mini-bar","mini-bar",45088525,"ECF"
"mini-bar","mini-bar",45088868,"ECF"
"mini-bar","mini-bar",45090020,"ECF"
"mini-bar","mini-bar",45091295,"ECF"
"mini-bar","mini-bar",45093558,"ECF"
"mini-bar","mini-bar",45099525,"ECF"
"mini-bar","mini-bar",45099640,"ECF"
"mini-bar","mini-bar",45099755,"ECF"
"mini-bar","mini-bar",45100675,"ECF"
"mini-bar","mini-bar",45100846,"ECF"
"mini-golf","mini-golf",45100966,"ECF"
"mini-bar","mini-bar",45101212,"ECF"
"mini-bar","mini-bar",45102355,"ECF"
"mini-bar","mini-bar",45105132,"ECF"
"mini-bar","mini-bar",45105287,"ECF"
"mini-bar","mini-bar",45106621,"ECF"
"mini-bar","mini-bar",45108280,"ECF"
"mini-bus","mini-bus",45109485,"ECF"
"mini-bar","minibar",45109884,"ECF"
"mini-bar","mini-bar",45111085,"ECF"
"mini-bar","mini-bar",45111286,"ECF"
"mini-bar","mini-bar",45111535,"ECF"
"mini-bar","mini-bar",45114671,"ECF"
"mini-bar","mini-bar",45118637,"ECF"
"mini-bar","mini-bar",45118650,"ECF"
"mini-bar","mini-bar",45120913,"ECF"
"mini-bar","mini-bar",45121096,"ECF"
"mini-bar","mini-bar",45121338,"ECF"
"mini-bar","mini-bar",45121350,"ECF"
"mini-bar","mini-bar",45121367,"ECF"
"mini-bar","mini-bar",45122131,"ECF"
"mini-bar","mini-bar",45124325,"ECF"
"mini-bar","mini-bar",45125306,"ECF"
"mini-bar","mini-bar",45125543,"ECF"
"mini-bar","mini-bar",45125558,"ECF"
"mini-bar","minibar",45125673,"ECF"
"mini-bar","mini-bar",45132446,"ECF"
"mini-bar","mini-bar",45133680,"ECF"
"mini-bar","minibar",45134821,"ECF"
"mini-bar","mini-bar",45137991,"ECF"
"mini-hms","mini-HMS",45154936,"ECG"
"mini-trunking","mini-trunking",45214026,"ECJ"
"mini-trunking","minitrunking",45214986,"ECJ"
"mini-gym","mini-gym",45245657,"ECK"
"mini-brewery","minibrewery/pub",45387315,"ECS"
"mini-grand","mini-grand",45436111,"ECT"
"mini-14","Mini-14",45499445,"ECU"
"mini-14","Mini-14",45500576,"ECU"
"mini-14","Mini-14",45500616,"ECU"
"mini-tel","Minitel",45576864,"ECX"
"mini-tel","Minitel",45576939,"ECX"
"mini-aileron","mini-ailerons",45609783,"ECX"
"mini-bar","minibar",45674844,"ED1"
"mini-bar","minibar",45675008,"ED1"
"mini-bar","minibar",45675068,"ED1"
"mini-bar","minibar",45675803,"ED1"
"mini-bar","minibar",45675856,"ED1"
"mini-bar","minibar",45676239,"ED1"
"mini-bar","minibar",45676472,"ED1"
"mini-bar","minibar",45676534,"ED1"
"mini-bar","minibar",45676827,"ED1"
"mini-bar","minibar",45676906,"ED1"
"mini-bar","minibar",45677138,"ED1"
"mini-bar","minibar",45677225,"ED1"
"mini-bar","minibar",45677504,"ED1"
"mini-bar","minibar",45677800,"ED1"
"mini-bar","minibar",45677842,"ED1"
"mini-bar","minibar",45677905,"ED1"
"mini-bar","minibar",45678275,"ED1"
"mini-bar","minibar",45678682,"ED1"
"mini-bar","minibar",45678723,"ED1"
"mini-bar","minibar",45678770,"ED1"
"mini-bar","minibar",45678917,"ED1"
"mini-bar","minibar",45678999,"ED1"
"mini-bar","minibar",45679140,"ED1"
"mini-bar","minibar",45679337,"ED1"
"mini-bar","mini-bar",45680744,"ED1"
"mini-bar","minibar",45681133,"ED1"
"mini-golf","mini-golf",45683126,"ED1"
"mini-bar","minibar",45683542,"ED1"
"mini-bar","mini-bar",45684220,"ED1"
"mini-bar","minibar",45685862,"ED1"
"mini-golf","mini-golf",45688017,"ED1"
"mini-bar","minibar",45688497,"ED1"
"mini-bus","minibus",45787230,"ED4"
"mini-skirt","mini-skirt",46007534,"ED7"
"mini-sheath","mini-sheath",46072663,"ED9"
"mini-biography","mini-biographies",46191886,"EDC"
"mini-branch","MiniBranch",46350096,"EDG"
"mini-branch","MiniBranch",46350210,"EDG"
"mini-branch","MiniBranch",46350270,"EDG"
"mini-boom","mini-boom",46566831,"EDN"
"mini-ethnic","mini-ethnic",46746682,"EDU"
"mini-series","mini-series",46772220,"EDY"
"mini-tab","Minitab",47002569,"EE8"
"mini-drama","mini-dramas",47195240,"EEF"
"mini-computer","mini-computers",47208145,"EEF"
"mini-mill","mini-mills",47208202,"EEF"
"mini-mill","mini-mill",47208230,"EEF"
"mini-bar","mini-bar",47488902,"EET"
"mini-bar","mini-bar",47490062,"EET"
"mini-bar","mini-bar",47490185,"EET"
"mini-bar","mini-bar",47490638,"EET"
"mini-bar","mini-bar",47491478,"EET"
"mini-bar","mini-bar",47491678,"EET"
"mini-bar","mini-bar",47491809,"EET"
"mini-gym","Mini-gym",47494259,"EET"
"mini-bar","mini-bar",47494289,"EET"
"mini-bar","minibar",47495240,"EET"
"mini-bar","mini-bar",47495318,"EET"
"mini-bar","mini-bar",47495422,"EET"
"mini-bar","mini-bar",47495820,"EET"
"mini-bar","mini-bar",47496072,"EET"
"mini-bar","mini-bar",47496163,"EET"
"mini-bar","mini-bar",47496521,"EET"
"mini-fridge","mini-fridge",47500346,"EET"
"mini-bar","minibar",47500772,"EET"
"mini-fridge","mini-fridge",47500945,"EET"
"mini-fridge","mini-fridge",47501857,"EET"
"mini-sailing","mini-sailing",47506092,"EET"
"mini-bar","mini-bar",47506155,"EET"
"mini-bar","mini-bar",47509616,"EET"
"mini-uzi","Mini-Uzi",47663809,"EF1"
"mini-uzi","Mini-Uzi",47663916,"EF1"
"mini-computer","minicomputer",47845611,"EF6"
"mini-tel","minitel",47863033,"EF6"
"mini-tel","minitel",47863049,"EF6"
"mini-tel","minitel",47864595,"EF6"
"mini-break","Mini-breaks",47953267,"EFC"
"mini-bar","mini-bar",48009050,"EFE"
"mini-craft","Minicraft",48098637,"EFG"
"mini-concordat","mini-concordat",48226917,"EFN"
"mini-bus","minibus",48608442,"EG0"
"mini-general","mini-general",48621441,"EG0"
"mini-aquarium","mini-aquarium",48624206,"EUR"
"mini-aquarium","mini-aquaria",48624349,"EUR"
"mini-aquarium","MINI-AQUARIUM",48624502,"EUR"
"mini-aquarium","MINI-AQUARIUM",48624763,"EUR"
"mini-aquarium","mini-aquarium",48626034,"EUR"
"mini-aquarium","mini-aquarium",48634342,"EUR"
"mini-computer","minicomputers",48645185,"EUS"
"mini-computer","minicomputer",48648672,"EUS"
"mini-computer","mini-computers",48648727,"EUS"
"mini-computer","minicomputers",48662126,"EUS"
"mini-computer","minicomputer",48662146,"EUS"
"mini-scan","mini-SCAN",48739643,"EUW"
"mini-season","mini-season",49117394,"EVC"
"mini-cab","minicab",49326466,"EVK"
"mini-enterprise","Mini-Enterprise",49331359,"EVM"
"mini-enterprise","Mini-Enterprise",49331367,"EVM"
"mini-enterprise","Mini-Enterprise",49331679,"EVM"
"mini-enterprise","Mini-Enterprise",49332870,"EVM"
"mini-enterprise","Mini-Enterprise",49333746,"EVM"
"mini-enterprise","Mini-Enterprise",49334472,"EVM"
"mini-enterprise","Mini-Enterprise",49335534,"EVM"
"mini-enterprise","Mini-Enterprise",49336998,"EVM"
"mini-enterprise","Mini-Enterprise",49337475,"EVM"
"mini-enterprise","Mini-Enterprise",49337993,"EVM"
"mini-enterprise","Mini-Enterprise",49337994,"EVM"
"mini-enterprise","Mini-Enterprise",49338018,"EVM"
"mini-enterprise","Mini-Enterprise",49338043,"EVM"
"mini-enterprise","Mini-Enterprise",49338074,"EVM"
"mini-enterprise","Mini-Enterprise",49338109,"EVM"
"mini-enterprise","Mini-Enterprise",49338759,"EVM"
"mini-enterprise","Mini-Enterprise",49338888,"EVM"
"mini-enterprise","Mini-Enterprise",49340724,"EVM"
"mini-enterprise","Mini-Enterprise",49342824,"EVM"
"mini-enterprise","Mini-Enterprise",49345084,"EVM"
"mini-enterprise","Mini-Enterprise",49346444,"EVM"
"mini-enterprise","Mini-Enterprise",49346447,"EVM"
"mini-enterprise","Mini-Enterprise",49346526,"EVM"
"mini-enterprise","Mini-Enterprise",49346568,"EVM"
"mini-enterprise","Mini-Enterprise",49347391,"EVM"
"mini-enterprise","Mini-Enterprise",49349909,"EVM"
"mini-enterprise","Mini-Enterprise",49351548,"EVM"
"mini-region","mini-region",49678818,"EW4"
"mini-bus","minibus",49892824,"EW9"
"mini-bus","minibuses",49967414,"EWB"
"mini-freighter","minifreighter",50171306,"EWS"
"mini-freighter","minifreighters",50171393,"EWS"
"mini-freighter","Minifreighter",50173275,"EWS"
"mini-freighter","Minifreighters",50173790,"EWS"
"mini-trampoline","mini-trampoline",50236538,"EWX"
"mini-survey","mini-survey",50386662,"EX6"
"mini-cab","mini-cab",50408019,"EX6"
"mini-holiday","mini-holiday",50674022,"F8B"
"mini-cassette","minicassettes",50786325,"F8U"
"mini-cassette","minicassette",50786332,"F8U"
"mini-cassette","minicassettes",50786339,"F8U"
"mini-cassette","minicassettes",50786421,"F8U"
"mini-cassette","minicassettes",50786494,"F8U"
"mini-cassette","minicassette",50786510,"F8U"
"mini-bus","mini-bus",51115836,"F9H"
"mini-bus","mini-bus",51117265,"F9H"
"mini-monster","mini-monster",51122754,"F9H"
"mini-series","mini-series",51176464,"F9J"
"mini-beast","mini-beasts",51438171,"F9T"
"mini-train","mini-train",51820047,"FA2"
"mini-spa","mini-spa",51837339,"FA2"
"mini-computer","minicomputers",51966908,"FA8"
"mini-computer","minicomputer",51966913,"FA8"
"mini-computer","minicomputer",51966935,"FA8"
"mini-computer","minicomputer",51966983,"FA8"
"mini-skirt","miniskirt",52065143,"FAB"
"mini-revolution","mini-revolution",52227932,"FAF"
"mini-revolution","mini-revolution",52269154,"FAF"
"mini-mill","minimills",52325996,"FAH"
"mini-bus","minibus",52736538,"FAV"
"mini-bus","mini-bus",52964235,"FB2"
"mini-bus","Mini-bus",52968200,"FB2"
"mini-bus","mini-buses",52968229,"FB2"
"mini-skirt","mini-skirt",53218618,"FB9"
"mini-conglomerate","miniconglomerate",53617162,"FBL"
"mini-skirt","mini-skirt",53628766,"FBL"
"mini-computer","mini-computers",53804611,"FBP"
"mini-roundabout","mini-roundabouts",55395500,"FM1"
"mini-max","minimax",55638716,"FNR"
"mini-max","minimax",55638881,"FNR"
"mini-skirt","mini-skirt",56251831,"FP9"
"mini-skirt","mini-skirt",56251997,"FP9"
"mini-mohican","mini-mohican",56271586,"FP9"
"mini-skirt","miniskirts",56310639,"FPB"
"mini-file","mini-file",56449888,"FPG"
"mini-bus","minibuses",56770040,"FPR"
"mini-heater","mini-heater",56972701,"FR0"
"mini-bus","minibuses",57030321,"FR2"
"mini-bus","minibus",57249467,"FR9"
"mini-bus","minibus",57258349,"FR9"
"mini-bus","minibus",57278073,"FR9"
"mini-tab","Minitab",57546613,"FRG"
"mini-max","Minimax",57757648,"FRN"
"mini-max","minimax",57757711,"FRN"
"mini-max","minimax",57757792,"FRN"
"mini-max","minimax",57757959,"FRN"
"mini-max","minimax",57758369,"FRN"
"mini-max","minimax",57758531,"FRN"
"mini-max","minimax",57758555,"FRN"
"mini-max","minimax",57758619,"FRN"
"mini-max","minimax",57758721,"FRN"
"mini-max","minimax",57758807,"FRN"
"mini-max","minimax",57758829,"FRN"
"mini-mill","mini-mill",57779359,"FRN"
"mini-bar","mini-bar",57805568,"FRS"
"mini-campaign","mini-campaign",57924888,"FS0"
"mini-skirt","mini-skirt",58426075,"FSP"
"mini-gear","mini-gear",58453362,"FSP"
"mini-gasometer","mini-gasometers",58485278,"FSR"
"mini-guide","mini-guides",58676171,"FSV"
"mini-dictionary","Minidictionaries",58708993,"FSW"
"mini-dictionary","Minidictionary",58709037,"FSW"
"mini-satellite","minisatellite",58738971,"FSY"
"mini-epidemic","miniepidemics",58785082,"FT0"
"mini-bead","minibead",58805621,"FT1"
"mini-tab","Minitab",58811640,"FT1"
"mini-clinic","miniclinics",58849235,"FT2"
"mini-clinic","miniclinics",58864867,"FT2"
"mini-clinic","miniclinics",58864915,"FT2"
"mini-clinic","miniclinics",58865062,"FT2"
"mini-clinic","miniclinic",58867760,"FT2"
"mini-clinic","miniclinic",58867935,"FT2"
"mini-clinic","miniclinics",58868179,"FT2"
"mini-clinic","miniclinics",58868247,"FT2"
"mini-clinic","miniclinic",58868920,"FT2"
"mini-clinic","miniclinics",58869227,"FT2"
"mini-clinic","miniclinics",58871294,"FT2"
"mini-clinic","miniclinic",58871623,"FT2"
"mini-clinic","miniclinic",58871646,"FT2"
"mini-clinic","miniclinics",58872035,"FT2"
"mini-clinic","miniclinic",58872148,"FT2"
"mini-history","mini-history",59163882,"FT9"
"mini-extract","Miniextracts",59191046,"FTB"
"mini-prep","miniprep",59220410,"FTC"
"mini-preparation","minipreparation",59220576,"FTC"
"mini-cell","minicells",59221240,"FTC"
"mini-cell","minicells",59222390,"FTC"
"mini-cell","minicells",59223420,"FTC"
"mini-cell","minicell",59223707,"FTC"
"mini-cell","minicells",59224310,"FTC"
"mini-cell","minicells.",59225029,"FTC"
"mini-cell","minicells",59225040,"FTC"
"mini-cell","minicells",59225094,"FTC"
"mini-instrument","Mini-Instruments",59248488,"FTC"
"mini-exon","mini-exon",59256402,"FTD"
"mini-goose","mini-goose",60203048,"FY7"
"mini-spot","mini-spot",60612598,"FYY"
"mini-computer","minicomputer",60618472,"G00"
"mini-DIN_connector","mini-DIN",60692998,"G00"
"mini-bar","mini-bar",60763380,"G01"
"mini-depression","mini-depression",61198421,"G0C"
"mini-township","mini-townships",61209051,"G0C"
"mini-skirt","miniskirt",61277555,"G0E"
"mini-skirt","miniskirt",61279522,"G0E"
"mini-retrieval","Mini-Retrieval",61459205,"G0K"
"mini-project","mini-projects",61711425,"G0R"
"mini-town","mini-town",62484475,"G1C"
"mini-town","mini-town",62484933,"G1C"
"mini-cab","mini-cab",62526181,"G1D"
"mini-skirt","mini-skirts",62534645,"G1D"
"mini-class","mini-classes",62621634,"G1F"
"mini-police","mini-police",62746292,"G1H"
"mini-memoir","minimemoirs",62938175,"G1N"
"mini-freezer","mini-freezer",63052289,"G1W"
"mini-udc","mini-UDCs",63199433,"G20"
"mini-roundabout","mini-roundabout",63381392,"G2A"
"mini-roundabout","mini-roundabout",63393064,"G2A"
"mini-bus","minibus",63414105,"G2B"
"mini-bus","Minibus",63422200,"G2B"
"mini-tour","mini-tours",63437676,"G2C"
"mini-series","miniseries",63504002,"G2E"
