"Lemma","Wordform","TokenID","FileID"
"mini-bus","minibus",63525294,"G2E"
"mini-trip","mini-trips",63560260,"G2E"
"mini-series","miniseries",63567161,"G2E"
"mini-break","mini-break",63583707,"G2F"
"mini-break","mini-breaks",63591877,"G2F"
"mini-bus","minibus",63603369,"G2F"
"mini-tractor","mini-tractors",63619632,"G2F"
"mini-bus","minibus",63751436,"G2N"
"mini-bus","minibus",63751547,"G2N"
"mini-gymnasia","mini-gymnasia",63820753,"G2T"
"mini-breakdown","mini-breakdown",63867549,"G2V"
"mini-trampoline","mini-trampolines",63871532,"G2V"
"mini-dress","mini-dress",63885464,"G2V"
"mini-lab","Minilab",63965787,"G2Y"
"mini-safari","mini-safari",64067404,"G33"
"mini-pig","Minipigs",64082785,"G33"
"mini-series","mini-series",64160632,"G35"
"mini-series","mini-series",64200081,"G36"
"mini-group","mini-group",64455551,"G3D"
"mini-ceptor","mini-ceptor",64561194,"G3G"
"mini-blazer","mini-blazer",64573836,"G3G"
"mini-comm","mini-comm",64574505,"G3G"
"mini-blazer","mini-blazers",64575200,"G3G"
"mini-grenade","mini-grenade",64575276,"G3G"
"mini-weapon","mini-weapons",64586981,"G3G"
"mini-device","mini-devices",64588631,"G3G"
"mini-scrambler","mini-scrambler",64589265,"G3G"
"mini-stage","mini-stage",64589990,"G3G"
"mini-weapon","mini-weapons",64591633,"G3G"
"mini-ceptor","mini-ceptor",64597787,"G3G"
"mini-boom","mini-booms",64740764,"G3L"
"mini-skirt","miniskirt",64847206,"G3R"
"mini-show","mini-shows",65852462,"GTC"
"mini-cab","minicab",66126826,"GU6"
"mini-brain","mini-brain",66238795,"GU8"
"mini-skirt","miniskirts",66270458,"GU9"
"mini-cab","mini-cab",66500981,"GUE"
"mini-cab","mini-cab",66501478,"GUE"
"mini-cab","minicab",66546143,"GUF"
"mini-cab","minicab",66550399,"GUF"
"mini-cab","minicab",66574653,"GUF"
"mini-bus","mini-bus",66839139,"GUR"
"mini-cab","mini-cab",66839524,"GUR"
"mini-bus","mini-bus",66839848,"GUR"
"mini-bus","mini-bus",66841430,"GUR"
"mini-bus","mini-bus",66841646,"GUR"
"mini-bus","mini-bus",66842100,"GUR"
"mini-computer","mini-computers",67091396,"GUY"
"mini-computer","mini-computer",67091950,"GUY"
"mini-computer","mini-computer",67092040,"GUY"
"mini-computer","minicomputer",67092709,"GUY"
"mini-version","mini-version",67184502,"GV1"
"mini-computer","minicomputer",67512186,"GVD"
"mini-bus","minibus",67839604,"GVP"
"mini-bus","mini-bus",67846596,"GVP"
"mini-bus","mini-bus",67846749,"GVP"
"mini-bus","mini-bus",67849692,"GVP"
"mini-bus","mini-bus",67857652,"GVP"
"mini-bus","mini-bus",67861644,"GVP"
"mini-bus","minibus",68033261,"GVU"
"mini-bus","minibus",68033294,"GVU"
"mini-bus","minibus",68033713,"GVU"
"mini-bus","minibus",68033805,"GVU"
"mini-bus","minibus",68034649,"GVU"
"mini-bus","minibus",68035058,"GVU"
"mini-bus","minibus",68035073,"GVU"
"mini-cab","minicab",68171642,"GW0"
"mini-cab","minicab",68172011,"GW0"
"mini-hawk","Minihawks",68548098,"GW9"
"mini-institution","mini-institution",68783297,"GWJ"
"mini-print","mini-prints",68797064,"GWK"
"mini-series","mini-series",68827090,"GWL"
"mini-series","mini-series",68828236,"GWL"
"mini-series","mini-series",68829726,"GWL"
"mini-bus","mini-bus",69021547,"GX9"
"mini-tunnel","mini-tunnel",69229096,"GXJ"
"mini-tunnel","mini-tunnel",69229115,"GXJ"
"mini-collapse","mini-collapse",69254281,"GXJ"
"mini-skirt","mini-skirts",69545128,"H07"
"mini-assault","mini-assault",69567624,"H07"
"mini-township","mini-townships",69736544,"H0C"
"mini-bus","minibus",69746513,"H0C"
"mini-raid","mini-raid",70352212,"H46"
"mini-industry","mini-industry",70369970,"H46"
"mini-printer","miniprinter",70739918,"H7B"
"mini-computer","minicomputers",70751069,"H7B"
"mini-computer","minicomputers",70751225,"H7B"
"mini-computer","minicomputers",70752258,"H7B"
"mini-computer","minicomputer",70752534,"H7B"
"mini-publication","mini-publication",70899558,"H7K"
"mini-reef","Minireefs",70902770,"H7K"
"mini-unconformity","mini-unconformity",70910162,"H7K"
"mini-skirt","mini-skirts",70921756,"H7K"
"mini-skirt","mini-skirt",70921783,"H7K"
"mini-skirt","mini-skirts",70921858,"H7K"
"mini-step","mini-steps",70984155,"H7R"
"mini-step","mini-step",70984229,"H7R"
"mini-step","Mini-step",70984247,"H7R"
"mini-step","mini-step",70984291,"H7R"
"mini-step","mini-steps",70984308,"H7R"
"mini-step","mini-step",70984316,"H7R"
"mini-step","mini-step",70984354,"H7R"
"mini-step","Mini-step",70984365,"H7R"
"mini-step","mini-step",70984418,"H7R"
"mini-step","mini-step",70984452,"H7R"
"mini-step","mini-steps",70984562,"H7R"
"mini-step","mini-steps",70984565,"H7R"
"mini-step","mini-steps",70984579,"H7R"
"mini-step","mini-step",70984602,"H7R"
"mini-step","mini-steps",70984615,"H7R"
"mini-step","mini-step",70984648,"H7R"
"mini-step","mini-step",70984675,"H7R"
"mini-step","mini-step",70984769,"H7R"
"mini-stepping","ministepping",71010323,"H7R"
"mini-stepping","ministepping",71010333,"H7R"
"mini-step","ministep",71010363,"H7R"
"mini-step","ministep",71010374,"H7R"
"mini-step","ministep",71010409,"H7R"
"mini-step","ministeps",71010458,"H7R"
"mini-step","ministep",71010463,"H7R"
"mini-cell","mini-cells",71275321,"H7X"
"mini-figure","mini-figure",71466163,"H83"
"mini-bus","minibus",71663858,"H88"
"mini-cab","mini-cab",72252867,"H8M"
"mini-bar","mini-bar",72404875,"H8T"
"mini-bar","mini-bar",72406580,"H8T"
"mini-bar","mini-bar",72408240,"H8T"
"mini-lecture","mini-lecture",72809365,"H94"
"mini-spasm","mini-spasm",73400231,"H9L"
"mini-computer","mini-computers",73529659,"H9R"
"mini-stroke","mini-strokes",73778906,"H9Y"
"mini-cab","mini-cab",73796422,"H9Y"
"mini-bar","mini-bar",73812742,"HA0"
"mini-van","mini-van",73883249,"HA1"
"mini-dress","mini-dress",74291041,"HA9"
"mini-tower","mini-tower",74325415,"HAC"
"mini-tower","mini-tower",74325450,"HAC"
"mini-tower","Mini-Tower",74347104,"HAC"
"mini-network","mini-network",74376894,"HAC"
"mini-recording","mini-recording",74427884,"HAC"
"mini-scribe","Miniscribes",74498746,"HAC"
"mini-skirt","mini-skirt",74630214,"HAE"
"mini-cab","minicab",74643800,"HAF"
"mini-cab","minicab",74643890,"HAF"
"mini-dress","mini-dress",74644639,"HAF"
"mini-bus","minibus",74822848,"HB3"
"mini-bus","minibus",74822871,"HB3"
"mini-lab","minilab",75133825,"HBP"
"mini-audit","mini-Audit",75197347,"HC1"
"mini-bar","mini-bars",75277095,"HC4"
"mini-bar","minibar",75277970,"HC4"
"mini-bus","minibus",75347113,"HCH"
"mini-textbook","mini-textbook",75408661,"HCR"
"mini-bus","mini-bus",75468119,"HD0"
"mini-bus","minibus",75491039,"HD2"
"mini-bus","minibus",75491088,"HD2"
"mini-bus","minibus",75601984,"HD7"
"mini-bus","minibus",75602159,"HD7"
"mini-bus","minibus",75603554,"HD7"
"mini-bus","minibus",75603685,"HD7"
"mini-cab","mini-cab",76478792,"HGL"
"mini-basket","mini-basket",76492750,"HGL"
"mini-dress","mini-dress",76495757,"HGL"
"mini-fridge","mini-fridge",76610646,"HGN"
"mini-disaster","mini-disasters",76788149,"HGT"
"mini-cab","minicab",76858320,"HGU"
"mini-flower","mini-flower",76986550,"HGW"
"mini-printer","mini-printer",77034408,"HGX"
"mini-printer","mini-printer",77038627,"HGX"
"mini-swimming-pool","mini-swimming-pool",77130040,"HH0"
"mini-cab","mini-cab",77132161,"HH0"
"mini-laboratory","mini-laboratory",77143056,"HH0"
"mini-shampoo","mini-shampoo",77154370,"HH0"
"mini-miracle","minimiracle",77333989,"HH3"
"mini-bus","minibus",77348822,"HH3"
"mini-bus","mini-bus",77443600,"HH3"
"mini-cow","mini-cow",77555635,"HH3"
"mini-trunking","Mini-trunking",77685504,"HH6"
"mini-trunking","mini-trunking",77685567,"HH6"
"mini-bus","minibus",77945590,"HHB"
"mini-bus","minibus",77945727,"HHB"
"mini-bus","minibus",77948764,"HHB"
"mini-bus","minibus",77950511,"HHB"
"mini-bus","minibus",77950585,"HHB"
"mini-bus","minibus",77950685,"HHB"
"mini-bus","minibus",77951080,"HHB"
"mini-bus","minibus",77952757,"HHB"
"mini-bus","minibus",77952972,"HHB"
"mini-bus","minibus",77953192,"HHB"
"mini-bus","minibus",77955643,"HHB"
"mini-bus","minibus",77986119,"HHB"
"mini-bus","minibus",77986923,"HHB"
"mini-bus","minibus",77987153,"HHB"
"mini-bus","minibus",77988082,"HHB"
"mini-bus","minibus",77990552,"HHB"
"mini-bus","minibus",77991336,"HHB"
"mini-talk","mini-talks",78122301,"HHS"
"mini-bus","minibus",78585008,"HHV"
"mini-cab","minicab",78935900,"HHX"
"mini-cab","minicab",78937136,"HHX"
"mini-bus","minibus",79244461,"HHX"
"mini-max","minimax",79389661,"HHY"
"mini-theatre","mini-theatre",79471075,"HJ0"
"mini-bus","minibuses",79865082,"HJ1"
"mini-bus","minibuses",79865158,"HJ1"
"mini-series","mini-series",79937307,"HJ3"
"mini-league","mini-league",80075017,"HJ3"
"mini-rugby","mini-rugby",80164927,"HJ4"
"mini-rugby","mini-rugby",80165003,"HJ4"
"mini-rugby","mini-rugby",80165033,"HJ4"
"mini-rugby","Mini-rugby",80165042,"HJ4"
"mini-marathon","mini-marathon",80236697,"HJ4"
"mini-dress","mini-dress",80312068,"HJ4"
"mini-world","mini-world",80317085,"HJ4"
"mini-bus","Minibus",80501044,"HJ8"
"mini-bus","minibuses",80501063,"HJ8"
"mini-bus","minibuses",80501130,"HJ8"
"mini-bus","Minibus",80505114,"HJ8"
"mini-bus","minibuses",80505144,"HJ8"
"mini-computer","minicomputer",80545171,"HJA"
"mini-computer","minicomputer",80545486,"HJA"
"mini-computer","minicomputer",80545582,"HJA"
"mini-tab","Minitab",80548537,"HJA"
"mini-tab","Minitab",80548929,"HJA"
"mini-tab","minitab",80555732,"HJA"
"mini-computer","minicomputers",80582621,"HJA"
"mini-computer","minicomputer",80590301,"HJA"
"mini-bus","Minibuses",80605813,"HJB"
"mini-bus","mini-buses",80725555,"HJG"
"mini-language","mini-language",80839891,"HJW"
"mini-roundabout","mini-roundabout",80853834,"HKA"
"mini-roundabout","mini-roundabout",80853948,"HKA"
"mini-constitution","mini-constitution",80970227,"HKR"
"mini-parliament","mini-parliament",80975096,"HKR"
"mini-constitution","mini-constitution",81065808,"HKS"
"mini-constitution","mini-constitution",81141698,"HKT"
"mini-budget","mini-budget",81196631,"HKT"
"mini-budget","mini-budget",81196638,"HKT"
"mini-jmc","mini-JMCs",81402515,"HKV"
"mini-jmc","mini-JMCs",81402593,"HKV"
"mini-bus","minibus",81615430,"HKY"
"mini-bus","minibus",81615477,"HKY"
"mini-uzi","Mini-Uzis",81747646,"HL0"
"mini-bus","minibus",81894726,"HL2"
"mini-summit","mini-summit",81919319,"HL3"
"mini-bus","minibus",81983274,"HL4"
"mini-summit","mini-summit",82129636,"HL5"
"mini-civil","mini-civil",82134337,"HL5"
"mini-bus","minibus",82207382,"HL6"
"mini-summit","mini-summit",82374620,"HL8"
"mini-computer","mini-computers",82458535,"HL9"
"mini-charter","mini-charters",82483604,"HL9"
"mini-bus","minibus",82550859,"HLA"
"mini-budget","mini-budget",82660839,"HLB"
"mini-budget","mini-budget",82661397,"HLB"
"mini-budget","mini-budget",82728204,"HLC"
"mini-constitution","mini-constitution",82846301,"HLD"
"mini-budget","mini-budget",82896143,"HLD"
"mini-budget","mini-budget",82896286,"HLD"
"mini-constitution","mini-constitution",82955793,"HLE"
"mini-congress","mini-congress",83082389,"HLG"
"mini-bus","minibus",83252396,"HLK"
"mini-cruise","mini-cruise",83853885,"HMD"
"mini-cruise","mini-cruise",83853987,"HMD"
"mini-bar","mini-bar",84017693,"HNK"
"mini-bar","minibar",84401202,"HP4"
"mini-bar","minibar",84401275,"HP4"
"mini-marathon","mini-marathon",84415014,"HP4"
"mini-skirt","mini-skirt",84438907,"HP6"
"mini-bus","mini-bus",84445987,"HP6"
"mini-break","mini-break",84514389,"HPB"
"mini-break","mini-break",84524833,"HPC"
"mini-bus","minibus",84647803,"HPK"
"mini-bus","minibus",84649685,"HPK"
"mini-bus","minibus",84826890,"HPP"
"mini-computer","minicomputer",85281253,"HR3"
"mini-skirt","mini-skirt",85486653,"HR9"
"mini-computer","minicomputer",85671733,"HRD"
"mini-computer","minicomputer",85937157,"HRK"
"mini-computing","mini-computing",86653701,"HTD"
"mini-project","mini-projects",86676443,"HTD"
"mini-skirt","miniskirts",86997929,"HTL"
"mini-gun","Minigun",87327863,"HTU"
"mini-gun","Mini-Gun",87356363,"HTU"
"mini-grip","Minigrip",87649280,"HU1"
"mini-chromosome","minichromosomes",87703673,"HU2"
"mini-pump","minipumps",87748051,"HU2"
"mini-pump","minipumps",87748680,"HU2"
"mini-pump","minipumps",87748739,"HU2"
"mini-pump","minipumps",87749981,"HU2"
"mini-pig","minipig",88045384,"HU4"
"mini-tab","Minitab",88081170,"HU4"
"mini-skirt","mini-skirt",88799131,"HW8"
"mini-skirt","mini-skirt",88799862,"HW8"
"mini-cab","minicab",88802137,"HW8"
"mini-cab","minicab",88814769,"HW8"
"mini-fit","mini-fits",88992073,"HWC"
"mini-computer","mini-computer",89142268,"HWF"
"mini-cab","minicab",89487610,"HWL"
"mini-cab","Minicab",89570053,"HWN"
"mini-cab","minicab",89570153,"HWN"
"mini-cab","minicab",89595709,"HWN"
"mini-bus","minibus",89613730,"HWN"
"mini-cholecystectomy","minicholecystectomy",89669665,"HWS"
"mini-cholecystectomy","minicholecystectomy",89670200,"HWS"
"mini-cholecystectomy","minicholecystectomy",89670456,"HWS"
"mini-incision","mini-incisions",89673030,"HWS"
"mini-cholecystostomy","minicholecystostomy",89673265,"HWS"
"mini-cholecystectomy","minicholecystectomy",89674206,"HWS"
"mini-puls","Minipuls",89685902,"HWS"
"mini-tab","mini-tab",89712478,"HWS"
"mini-tab","Minitab",89839498,"HWS"
"mini-tab","Minitab",89839501,"HWS"
"mini-tab","Minitab",89839570,"HWS"
"mini-mental","Mini-mental",89928043,"HWU"
"mini-mental","Mini-Mental",89970236,"HWU"
"mini-album","mini-album",90072306,"HWX"
"mini-riot","mini-riot",90073196,"HWX"
"mini-tour","mini-tour",90074303,"HWX"
"mini-album","mini-album",90114609,"HWX"
"mini-launch","mini-launch",90168472,"HX2"
"mini-qualification","mini-qualification",90182051,"HX3"
"mini-bus","minibus",90509257,"HXE"
"mini-cab","mini-cab",90945835,"HXV"
"mini-computer","minicomputers",91904454,"J0V"
"mini-disk","minidisk",91961680,"J0V"
"mini-disk","minidisks",91961695,"J0V"
"mini-disk","minidisks",91963662,"J0V"
"mini-pitch","mini-pitch",92701722,"J1F"
"mini-nation","mini-nation",92769398,"J1H"
"mini-league","mini-league",92808351,"J1H"
"mini-revival","mini-revival",92820227,"J1H"
"mini-flyweight","mini-flyweight",92908448,"J1M"
"mini-flyweight","mini-flyweight",92911811,"J1M"
"mini-flyweight","mini-flyweight",92914835,"J1M"
"mini-flyweight","Mini-flyweight",92914972,"J1M"
"mini-computer","minicomputer",93009287,"J26"
"mini-pupillage","mini-pupillages",93046972,"J2B"
"mini-meadow","Mini-meadows",93345513,"J2X"
"mini-meadow","mini-meadows",93345561,"J2X"
"mini-van","minivans",93368751,"J2Y"
"mini-hydro","mini-hydro",93422810,"J33"
"mini-earthquake","mini-earthquakes",93466527,"J36"
"mini-bus","minibuses",93836757,"J43"
"mini-bus","minibuses",93836833,"J43"
"mini-bus","minibuses",93853212,"J44"
"mini-bus","minibuses",93853504,"J44"
"mini-bus","minibuses",93853685,"J44"
"mini-city","mini-cities",93933066,"J53"
"mini-car","minicars",93941272,"J53"
"mini-bus","minibuses",93941274,"J53"
"mini-skirt","mini-skirt",95083089,"J87"
"mini-bus","minibus",95203859,"J92"
"mini-bus","minibus",95207997,"J92"
"mini-bus","minibus",95208061,"J92"
"mini-bus","minibus",95208625,"J92"
"mini-bus","minibus",96636600,"JTC"
"mini-bus","minibus",96636608,"JTC"
"mini-bus","minibus",96636616,"JTC"
"mini-constitutional","miniconstitutional",96776941,"JXJ"
"mini-computer","minicomputers",96796739,"JXK"
"mini-computer","minicomputer",96796816,"JXK"
"mini-computer","minicomputers",96796844,"JXK"
"mini-computer","minicomputers",96796864,"JXK"
"mini-computer","minicomputers",96796903,"JXK"
"mini-skirt","mini-skirt",96997947,"JXT"
"mini-bus","minibus",97103654,"JXU"
"mini-bus","minibus",97311676,"JXY"
"mini-bus","minibus",97311759,"JXY"
"mini-bus","minibus",97311844,"JXY"
"mini-bus","minibus",97311879,"JXY"
"mini-bus","minibus",97323937,"JXY"
"mini-bus","minibus",97324564,"JXY"
"mini-bus","minibus",97325971,"JXY"
"mini-bus","minibus",97333575,"JXY"
"mini-bus","minibus",97336844,"JXY"
"mini-bus","minibus",97336911,"JXY"
"mini-bus","minibus",97336982,"JXY"
"mini-van","mini-van",97547897,"JY3"
"mini-van","mini-van",97556398,"JY3"
"mini-van","mini-van",97556434,"JY3"
"mini-skirt","mini-skirt",97564548,"JY3"
"mini-dress","mini-dress",98030820,"JYA"
"mini-moke","mini-moke",98226519,"JYD"
"mini-bus","minibus",98593046,"K1E"
"mini-bus","minibus",98593077,"K1E"
"mini-skirt","mini-skirt",98786643,"K1K"
"mini-skirt","mini-skirt",98826508,"K1K"
"mini-bus","minibus",98938903,"K1N"
"mini-bus","minibus",99127204,"K1T"
"mini-city","mini-city",99127874,"K1T"
"mini-site","mini-sites",99327646,"K1X"
"mini-bus","minibus",99555549,"K23"
"mini-bus","Minibus",99676564,"K26"
"mini-bus","minibus",99676693,"K26"
"mini-bus","minibus",99751712,"K27"
"mini-series","mini-series",99839779,"K2D"
"mini-state","ministates",99887794,"K2F"
"mini-exhibition","mini-exhibition",99914008,"K2L"
"mini-bus","mini-buses",99955373,"K2N"
"mini-bus","minibus",99970728,"K2R"
"mini-bus","mini-bus",100037127,"K2W"
"mini-catalogue","mini-catalogue",100047469,"K2W"
"mini-earth","mini-Earth",100073521,"K2X"
"mini-series","mini-series",100075566,"K2Y"
"mini-series","mini-series",100076610,"K2Y"
"mini-holiday","mini-holidays",100421159,"K3P"
"mini-mad","MINI-MAD",100478278,"K3X"
"mini-mad","Mini-Mad",100478456,"K3X"
"mini-skip","mini-skip",100519062,"K41"
"mini-bus","minibus",100644928,"K4E"
"mini-flock","mini-flock",100655341,"K4E"
"mini-series","mini-series",100746631,"K4M"
"mini-bus","minibus",100917493,"K4T"
"mini-bus","minibus",100917523,"K4T"
"mini-bus","minibus",100917571,"K4T"
"mini-lake","mini-lake",101115913,"K4U"
"mini-bus","minibus",101211054,"K4W"
"mini-bus","minibus",101211064,"K4W"
"mini-bus","minibus",101211184,"K4W"
"mini-bus","minibus",101212256,"K4W"
"mini-bus","minibus",101212266,"K4W"
"mini-bus","minibus",101212382,"K4W"
"mini-bus","minibus",101212422,"K4W"
"mini-bus","minibus",101239865,"K4W"
"mini-enterprise","mini-enterprise",101257054,"K4W"
"mini-skirt","mini-skirt",101321478,"K4W"
"mini-bus","minibus",101370291,"K4W"
"mini-bin","mini-bins",101371792,"K4W"
"mini-enterprise","mini-enterprise",101374487,"K4W"
"mini-cathedral","mini-cathedral",101379934,"K4W"
"mini-bus","minibus",101398280,"K4W"
"mini-bus","minibus",101398350,"K4W"
"mini-bus","minibus",101457609,"K50"
"mini-dockland","mini-Docklands",101470674,"K51"
"mini-bus","minibus",101473287,"K51"
"mini-bus","minibus",101703320,"K54"
"mini-bus","minibus",101804237,"K54"
"mini-bus","minibus",101804264,"K54"
"mini-bus","minibus",101804488,"K54"
"mini-proof","mini-proof",101815970,"K54"
"mini-bus","minibus",101857413,"K55"
"mini-bus","minibus",101857438,"K55"
"mini-bus","minibus",101857490,"K55"
"mini-print","Miniprint",101930965,"K55"
"mini-bus","mini-buses",101935748,"K55"
"mini-bus","minibuses",101935824,"K55"
"mini-bus","minibuses",101935857,"K55"
"mini-bus","minibus",102032337,"K55"
"mini-bus","minibuses",102059215,"K57"
"mini-conglomerate","mini-conglomerate",102169815,"K59"
"mini-rugby","mini-rugby",102245133,"K5A"
"mini-cab","mini-cab",102532107,"K5D"
"mini-bus","minibus",102556428,"K5D"
"mini-cab","mini-cab",102718974,"K5D"
"mini-cab","mini-cab",102719093,"K5D"
"mini-tour","mini-tour",102784543,"K5F"
"mini-wurlitzer","mini-Wurlitzer",102803519,"K5F"
"mini-suite","mini-suite",102811974,"K5F"
"mini-festival","mini-festivals",102822149,"K5F"
"mini-bus","mini-bus",102916115,"K5H"
"mini-lagoon","mini-lagoons",103007933,"K5J"
"mini-bus","minibus",103153130,"K5M"
"mini-preparation","minipreparation",103430458,"K5N"
"mini-preparation","minipreparation",103430586,"K5N"
"mini-preparation","minipreparation",103430611,"K5N"
"mini-satellite","minisatellites",103496032,"K5U"
"mini-prep","miniprep",103511421,"K5X"
"mini-prep","miniprep",103511436,"K5X"
"mini-prep","miniprep",103511754,"K5X"
"mini-chromosome","minichromosomes",103523051,"K5Y"
"mini-chromosome","minichromosomes",103523065,"K5Y"
"mini-protean","miniprotean",103529081,"K5Y"
"mini-boom","mini-boom",104141035,"K8U"
"mini-boom","mini-boom",104141077,"K8U"
"mini-boom","mini-boom",104141187,"K8U"
"mini-boom","mini-boom",104143783,"K8U"
"mini-boom","mini-boom",104144291,"K8U"
"mini-boom","mini-boom",104144737,"K8U"
"mini-boom","mini-boom",104145361,"K8U"
"mini-boom","mini-boom",104145454,"K8U"
"mini-boom","mini-boom",104148369,"K8U"
"mini-bus","mini-bus",104186108,"K8V"
"mini-crash","mini-crash",104233656,"K8W"
"mini-tab","MINITAB",104317242,"K8Y"
"mini-rating","mini-rating",104320278,"K8Y"
"mini-bus","mini-bus",104641193,"K97"
"mini-roundabout","mini-roundabout",104672571,"K97"
"mini-budget","mini-Budget",104673427,"K97"
"mini-budget","mini-Budget",104679714,"K97"
"mini-budget","mini-Budget",104733565,"K97"
"mini-league","mini-leagues",104744373,"K97"
"mini-bus","mini-bus",104792334,"K97"
"mini-league","mini-leagues",104803129,"K97"
"mini-budget","mini-budget",104967678,"K97"
"mini-bus","Minibus",105072146,"K9C"
"mini-bus","minibus",105072178,"K9C"
"mini-bus","minibus",105100405,"K9D"
"mini-bus","minibus",105100454,"K9D"
"mini-bus","mini-bus",105203413,"K9S"
"mini-bus","minibus",105296949,"KA1"
"mini-bus","mini-bus",105296981,"KA1"
"mini-bus","mini-bus",105296998,"KA1"
"mini-festival","MINI-FESTIVAL",105387512,"KAC"
"mini-bazaar","mini-bazaar",105390940,"KAD"
"mini-bus","minibus",105453036,"KAL"
"mini-computer","mini-computer",105456226,"KAL"
"mini-budget","mini-budget",105634866,"KB1"
"mini-bus","minibus",105878916,"KB8"
"mini-bus","minibus",105878921,"KB8"
"mini-bus","minibus",105878937,"KB8"
"mini-bus","minibus",105878945,"KB8"
"mini-bus","minibus",105878953,"KB8"
"mini-bus","minibus",105878984,"KB8"
"mini-bus","minibus",105879002,"KB8"
"mini-bus","minibus",105879010,"KB8"
"mini-bus","Minibus",105879748,"KB8"
"mini-bus","minibus",105879753,"KB8"
"mini-bus","minibus",105879763,"KB8"
"mini-bus","minibus",105879783,"KB8"
"mini-bus","minibus",105879803,"KB8"
"mini-bus","minibus",105879839,"KB8"
"mini-bus","minibus",105879842,"KB8"
"mini-bus","minibus",105893190,"KB8"
"mini-bus","minibus",105893213,"KB8"
"mini-bus","minibus",105893380,"KB8"
"mini-bus","minibus",105893400,"KB8"
"mini-bus","minibus",105909061,"KB8"
"mini-bus","minibuses",105909100,"KB8"
"mini-bus","minibus",105909299,"KB8"
"mini-bus","minibus",105917786,"KB8"
"mini-bus","minibus",105918799,"KB8"
"mini-bus","minibus",105918865,"KB8"
"mini-bus","minibus",105918870,"KB8"
"mini-bus","minibus",105918983,"KB8"
"mini-bus","minibus",105919118,"KB8"
"mini-bus","minibus",105919260,"KB8"
"mini-bus","minibus",105920266,"KB8"
"mini-swimming_bath","mini-swimming",106164367,"KBD"
"mini-series","mini-series",106544111,"KBJ"
"mini-bus","minibus",106851159,"KBW"
"mini-bus","minibus",106851168,"KBW"
"mini-bus","minibus",106851213,"KBW"
"mini-skirt","mini-skirt",107191290,"KC5"
"mini-bus","minibus",107248029,"KC7"
"mini-bus","minibus",107248042,"KC7"
"mini-bus","minibus",107248065,"KC7"
"mini-bite","mini-bites",107600797,"KCH"
"mini-bus","minibus",107673783,"KCL"
"mini-bus","minibus",107923159,"KCT"
"mini-bus","minibus",107923180,"KCT"
"mini-bus","minibus",107923199,"KCT"
"mini-bus","minibus",107969833,"KCT"
"mini-bus","minibus",107980200,"KCT"
"mini-bus","minibus",107980529,"KCT"
"mini-bus","minibus",107982001,"KCT"
"mini-bus","minibus",107995051,"KCT"
"mini-bus","minibus",107999204,"KCT"
"mini-bus","minibus",108000414,"KCT"
"mini-bus","minibus",108000464,"KCT"
"mini-bus","minibus",108001010,"KCT"
"mini-bus","minibus",108162052,"KCX"
"mini-bus","minibus",109039875,"KDM"
"mini-bus","minibus",110325603,"KNS"
"mini-bus","minibus",110325736,"KNS"
"mini-bus","minibus",110325750,"KNS"
"mini-bus","minibus",110365717,"KP0"
"mini-bus","minibus",110365729,"KP0"
"mini-lecture","mini-lectures",111101999,"KRG"
"mini-bus","minibus",111627828,"KRT"
"mini-break","mini-breaks",111921848,"KS9"
"mini-break","Mini-breaks",111922499,"KS9"
"mini-break","mini-breaks",111922505,"KS9"
"mini-break","Mini-breaks",111923323,"KS9"
